docname,topic,proportion
input_SAR.txt:887,001,1.0
input_SAR.txt:922,003,1.0
input_SAR.txt:957,005,1.0
input_SAR.txt:992,004,1.0
input_SAR.txt:1027,001,1.0
input_SAR.txt:1062,000,1.0
input_SAR.txt:1097,002,1.0
input_SAR.txt:1132,000,1.0
input_SAR.txt:1167,004,1.0
input_SAR.txt:1202,004,1.0
input_SAR.txt:1237,000,1.0
input_SAR.txt:1272,001,1.0
input_SAR.txt:1307,000,1.0
input_SAR.txt:1342,004,1.0
input_SAR.txt:1377,003,1.0
input_SAR.txt:1412,007,1.0
input_SAR.txt:1447,000,1.0
input_SAR.txt:1482,007,1.0
input_SAR.txt:1517,000,1.0
input_SAR.txt:1552,004,1.0
input_SAR.txt:1587,004,1.0
input_SAR.txt:1622,009,1.0
input_SAR.txt:1657,009,1.0
input_SAR.txt:11,004,1.0
input_SAR.txt:46,003,1.0
input_SAR.txt:81,004,1.0
input_SAR.txt:116,004,1.0
input_SAR.txt:151,000,1.0
input_SAR.txt:186,002,1.0
input_SAR.txt:221,005,1.0
input_SAR.txt:256,009,1.0
input_SAR.txt:291,003,1.0
input_SAR.txt:326,004,1.0
input_SAR.txt:361,004,1.0
input_SAR.txt:396,010,1.0
input_SAR.txt:431,004,1.0
input_SAR.txt:466,008,1.0
input_SAR.txt:501,001,1.0
input_SAR.txt:536,000,1.0
input_SAR.txt:571,001,1.0
input_SAR.txt:606,001,1.0
input_SAR.txt:641,004,1.0
input_SAR.txt:676,004,1.0
input_SAR.txt:711,004,1.0
input_SAR.txt:746,004,1.0
input_SAR.txt:781,009,1.0
input_SAR.txt:816,004,1.0
input_SAR.txt:851,006,1.0
input_SAR.txt:881,001,1.0
input_SAR.txt:916,001,1.0
input_SAR.txt:951,000,1.0
input_SAR.txt:986,004,1.0
input_SAR.txt:1021,004,1.0
input_SAR.txt:1056,001,1.0
input_SAR.txt:1091,009,1.0
input_SAR.txt:1126,000,1.0
input_SAR.txt:1161,004,1.0
input_SAR.txt:1196,004,1.0
input_SAR.txt:1231,004,1.0
input_SAR.txt:1266,005,1.0
input_SAR.txt:1301,005,1.0
input_SAR.txt:1336,004,1.0
input_SAR.txt:1371,007,1.0
input_SAR.txt:1406,001,1.0
input_SAR.txt:1441,005,1.0
input_SAR.txt:1476,003,1.0
input_SAR.txt:1511,014,1.0
input_SAR.txt:1546,008,1.0
input_SAR.txt:1581,001,1.0
input_SAR.txt:1616,001,1.0
input_SAR.txt:1651,009,1.0
